created,temperature,humidity,co,h2s,no2,sgp30_tvoc,sgp30_co2,nh3,pm_mass_1_0,pm_mass_2_5,pm_mass_4_0,pm_mass_10,pm_number_0_5,pm_number_1_0,pm_number_2_5,pm_number_4_0,pm_number_10,led_status
2020-12-02 9:30,24.12171555,15.87319946,3933,37,143,174,598,36.66666794,15.83686638,16.90248489,17.02843857,17.05361557,107.9447556,125.7397995,126.3814926,126.4484177,126.4742889,0
2020-12-02 9:20,24.29061699,15.87741089,3400,45,134,256,400,37.27272797,15.89640236,16.89201164,16.95853233,16.97183037,108.5065613,126.2857666,126.8614044,126.9165344,126.9404831,0
2020-12-02 9:10,24.46219826,16.15354919,3159,50,126,447,489,40.60606003,15.10191345,16.0845089,16.17745018,16.19602203,103.0060425,119.9377441,120.5186005,120.5769501,120.6007156,0
2020-12-02 9:00,24.69276237,16.40449524,3445,59,152,80,400,40.30303192,13.63757229,14.45228004,14.47743416,14.48244286,93.17121124,108.3799973,108.8373566,108.8782349,108.8977051,0
2020-12-02 8:40,25.0439682,17.19575119,3438,83,131,87,400,39.39393997,12.28470993,13.23552036,13.43374348,13.47337627,83.47132111,97.41381073,98.026474,98.09859467,98.12206268,0
2020-12-02 8:20,24.95013428,17.16790962,3335,86,143,86,400,40,10.94745255,11.62056541,11.65623093,11.66336441,74.75215912,86.9822464,87.36707306,87.40299225,87.41915131,0
2020-12-02 8:10,24.94209099,17.11011314,3310,91,117,60,400,41.21212006,12.04695129,12.89412022,13.01951313,13.04457951,82.03547668,95.612854,96.13480377,96.19165802,96.21234894,0
2020-12-02 8:00,24.8884716,16.41955185,3336,77,129,33,400,39.09091187,12.41535854,13.12879753,13.12883186,13.12883186,84.88066101,98.69483185,99.08506775,99.11769104,99.13464355,0
2020-12-02 7:50,24.89651489,16.38358498,3494,80,131,21,400,38.18181992,12.89097977,13.67457104,13.70926571,13.71618843,88.042099,102.4333496,102.8781433,102.9189682,102.9377518,0
2020-12-02 7:40,24.83753395,16.30874634,3757,80,131,24,400,40.90908813,12.05115128,12.74462128,12.74543667,12.7455864,82.3886261,95.79862976,96.17831421,96.21012878,96.22662354,0
2020-12-02 7:30,24.8884716,16.60082817,3048,86,155,53,400,41.81818008,11.21292877,11.91632652,11.96415424,11.97370434,76.53546906,89.07774353,89.4848175,89.52388,89.54081726,0
2020-12-02 7:20,24.82681084,16.64632988,3626,95,149,46,400,37.27272797,10.9615078,11.67480946,11.74233818,11.75584126,74.76525116,87.05498505,87.47667694,87.51905823,87.53630066,0
2020-12-02 7:10,24.82949066,16.68539047,3207,87,131,44,400,40.60606003,11.36657333,12.16131115,12.27591515,12.2988224,77.41200256,90.217453,90.70568085,90.75858307,90.77796936,0
2020-12-02 7:00,24.80268097,16.71203613,3234,85,123,54,400,38.18181992,11.67477703,12.41384411,12.46905422,12.48009396,79.67378235,92.74013519,93.17016602,93.21192932,93.22974396,0
2020-12-02 6:50,24.7410183,16.7762928,3549,101,129,60,400,36.96969604,11.76694107,12.51541615,12.57396889,12.58567142,80.29520416,93.46871185,93.90544891,93.94812775,93.96617889,0
2020-12-02 6:40,24.75174332,16.69187164,3129,94,129,61,400,41.21212006,10.83168125,11.47206783,11.4866333,11.48953438,74.01560211,86.08773804,86.44480896,86.47618866,86.49147034,0
2020-12-02 6:30,24.72761345,16.6091156,3287,108,126,31,400,38.48484802,11.94821072,12.63838959,12.64131832,12.64189529,81.67932892,94.9777298,95.35659027,95.38856506,95.40497589,0
2020-12-02 6:20,24.7142086,16.49194717,3681,94,152,7,400,40,11.80275536,12.72526264,12.92298698,12.96251202,80.1776123,93.58316803,94.18011475,94.25086975,94.27365875,0
2020-12-02 6:10,24.77050972,16.52928925,3575,92,131,3,400,38.18181992,12.22846985,13.21669102,13.44780827,13.49403191,83.00117493,96.92651367,97.57500458,97.65359497,97.67809296,0
2020-12-02 6:00,24.75710487,16.559021,2997,102,117,14,400,39.69696808,11.88187695,12.66736984,12.75052738,12.76714706,81.01689911,94.35227966,94.82076263,94.86869812,94.88772583,0
2020-12-02 5:50,24.82144737,16.63228035,2944,90,111,7,400,36.36363602,12.37894154,13.16240788,13.22081184,13.23248291,84.47967529,98.3339386,98.78974915,98.83400726,98.85289001,0
2020-12-02 5:40,24.81072426,16.6495018,3549,101,140,15,400,38.78787994,11.80984402,12.56593132,12.62864876,12.64117622,80.57766724,93.80466461,94.24751282,94.29114532,94.30938721,0
2020-12-02 5:30,24.80268097,16.71047401,2707,100,129,22,400,41.21212006,11.59920311,12.32989502,12.38184261,12.39222622,79.16559601,92.14336395,92.56729126,92.60820007,92.62579346,0
2020-12-02 5:20,24.79463768,16.80270004,2865,98,143,34,400,38.48484802,12.27538872,13.10126781,13.19882011,13.21831036,83.66977692,97.46286774,97.9601593,98.0120163,98.03207397,0
2020-12-02 5:10,24.75978661,16.85281181,2656,107,129,21,400,42.12121582,13.36948586,14.3284626,14.48284721,14.5137167,91.00183105,106.0907745,106.6874237,106.7535782,106.7770538,0
2020-12-02 5:00,24.75710487,16.92783356,3391,107,134,32,400,42.12121582,12.3445816,13.11280918,13.1604805,13.17001438,84.27272034,98.0739212,98.51638794,98.55839539,98.57686615,0
2020-12-02 4:50,24.72493362,16.93730545,3628,100,129,19,400,39.39393997,14.41305637,15.28689957,15.32384968,15.33123112,98.442276,114.5301971,115.0254211,115.0707092,115.0916443,0
2020-12-02 4:40,24.7865963,16.93555832,3470,114,143,22,400,40,13.35372925,14.19011307,14.24601269,14.25719166,91.1505661,106.0859833,106.5695724,106.6158752,106.6360092,0
2020-12-02 4:30,24.81340599,16.94329071,3627,109,143,18,400,39.69696808,14.08426952,14.96721172,15.02681923,15.03872776,96.13545227,111.8888321,112.3996124,112.4485931,112.469841,0
2020-12-02 4:20,24.81072426,16.97455406,2786,107,129,19,400,40.30303192,14.26307106,15.36223888,15.58853245,15.63378143,96.92379761,113.1063004,113.8132248,113.8961868,113.9232941,0
2020-12-02 4:10,24.84289551,16.98070717,3285,110,129,31,400,42.12121582,13.81740761,14.6113863,14.61140537,14.61139584,94.46615601,109.8403244,110.2745972,110.3108978,110.3297653,0
2020-12-02 4:00,24.85362053,17.02599525,3311,116,143,25,400,37.87878799,14.59499931,15.58246708,15.70291233,15.72698116,99.46872711,115.8743973,116.4707718,116.5333176,116.5573273,0
2020-12-02 3:50,24.85630035,17.00879669,2969,121,152,30,400,40,13.94581509,14.86821556,14.96619225,14.9857769,95.08893585,110.7412567,111.2915344,111.3478622,111.3702316,0
2020-12-02 3:40,24.83753395,17.06198692,3521,107,137,36,400,37.57575607,14.5996151,15.67100811,15.85916138,15.89677525,99.32397461,115.8282776,116.5021896,116.5783615,116.60466,0
2020-12-02 3:30,24.84289551,17.02602768,3469,126,114,34,400,39.09091187,14.41249847,15.388937,15.50894928,15.5329361,98.22216034,114.4241638,115.0143051,115.0762939,115.100029,0
2020-12-02 3:10,24.81876755,17.00109673,3496,118,126,41,400,42.42424393,14.30149364,15.39205551,15.60959816,15.65309715,97.20928192,113.4224472,114.120575,114.2018738,114.2287521,0
2020-12-02 3:00,24.82681084,16.95887756,3023,127,140,26,400,38.48484802,12.79646969,13.62579441,13.70189095,13.71709824,87.28812408,101.6313934,102.1205521,102.1694641,102.1895142,0
2020-12-02 2:40,24.85362053,16.83690453,3233,148,146,18,400,40.30303192,13.70312405,14.56306648,14.62177944,14.63351727,93.53196716,108.8600235,109.357811,109.4056091,109.4263153,0
2020-12-02 2:30,24.87774849,16.78057289,3363,124,140,28,400,40.60606003,12.89874172,13.77296925,13.88065243,13.90219116,87.90507507,102.4057541,102.9342346,102.9897614,103.0110168,0
2020-12-02 2:20,24.89115334,16.73365211,3468,137,137,12,400,42.72727585,11.85590744,12.65686989,12.75375462,12.77312565,80.80360413,94.12903595,94.61239624,94.66301727,94.68247986,0
2020-12-02 2:10,24.89115334,16.69614601,3310,134,131,12,400,38.78787994,11.91239929,12.77269173,12.91497231,12.94342232,81.07161713,94.52259827,95.05960846,95.11950684,95.14058685,0
2020-12-02 2:00,24.90723991,16.64921761,3388,144,134,19,400,40.30303192,11.44625282,12.25693893,12.38074303,12.40549088,77.93279266,90.83959198,91.3408432,91.39580536,91.41561127,0
2020-12-02 1:50,24.89115334,16.61957169,3099,137,152,12,400,42.12121582,12.70151806,13.47812462,13.51598072,13.52354717,86.73856354,100.9233704,101.3658295,101.4067993,101.4254303,0
2020-12-02 1:40,24.9152813,16.61950111,3020,144,143,10,400,40,11.29038715,12.03112888,12.10558319,12.1204567,76.99571228,89.66092682,90.10086823,90.14549255,90.16342163,0
2020-12-02 1:30,24.90723991,16.57889366,3572,145,131,12,400,36.66666794,11.76799297,12.55277348,12.64064503,12.6582098,80.22601318,93.44119263,93.91149139,93.96006775,93.97910309,0
2020-12-02 1:11,24.9152813,16.513237,3468,153,146,14,400,42.42424393,12.29118633,13.03231144,13.06053066,13.06615543,83.95832825,97.67325592,98.0918045,98.12976074,98.14749908,0
2020-12-02 1:01,24.89919662,16.40701866,3100,146,134,16,400,37.27272797,11.3340168,12.06087685,12.12206078,12.13428688,77.32854462,90.02398682,90.45013428,90.49220276,90.50975037,0
2020-12-02 0:51,24.87774849,16.33519554,3179,142,137,3,400,39.09091187,11.019454,11.70044327,11.73912621,11.7468462,75.23654175,87.55091858,87.94146729,87.97818756,87.99454498,0
2020-12-02 0:41,24.89115334,16.23201752,3126,153,137,8,400,40.30303192,10.89416981,11.55252552,11.57872486,11.583951,74.41252136,86.57025146,86.94258881,86.97647858,86.99224091,0
2020-12-02 0:21,24.95281601,16.0568161,3151,150,152,9,400,40,10.85114956,11.4746809,11.47469616,11.47468853,74.1865921,86.26030731,86.60134888,86.62985992,86.64467621,0
2020-12-02 0:11,24.92600632,16.00063515,3571,156,117,11,400,39.69696808,10.95244026,11.71072197,11.81507874,11.83595085,74.60735321,86.93786621,87.40136719,87.45111847,87.46959686,0
2020-12-02 0:01,24.98766899,15.95826626,3019,155,137,0,400,40.90908813,11.25914764,11.90612411,11.90613937,11.90613174,76.97597504,89.50365448,89.85752869,89.88710022,89.90248108,0
2020-12-01 23:51,24.96622086,15.98958111,3255,155,152,0,400,39.69696808,12.04836273,12.74787807,12.75370884,12.75486469,82.35648346,95.77032471,96.15566254,96.18848419,96.20513153,0
2020-12-01 23:41,25.00911522,16.05040359,3255,146,137,5,400,43.63636398,12.53510189,13.35176849,13.42978764,13.44538403,85.49623108,99.55132294,100.0344543,100.0830688,100.1028214,0
2020-12-01 23:31,24.99303055,16.05357552,3124,153,126,0,400,37.27272797,13.63467216,14.5448904,14.64748001,14.66800022,92.94972229,108.262207,108.807991,108.8644333,108.8865128,0
2020-12-01 23:21,24.99303055,16.08795547,2914,147,152,0,400,41.21212006,12.21961689,12.99169064,13.04827976,13.0595808,83.39513397,97.06961823,97.51834869,97.56181335,97.58041382,0
2020-12-01 23:11,25.00375366,16.12855339,3597,137,134,0,400,41.81818008,12.51085567,13.35957813,13.4646616,13.4856739,85.25997925,99.32548523,99.83879089,99.89277649,99.913414,0
2020-12-01 23:01,24.96622086,16.24742699,2809,143,134,10,400,39.09091187,11.20890427,11.95522976,12.03799057,12.05452728,76.41699982,89.00302887,89.44991302,89.49598694,89.51409149,0
2020-12-01 22:51,24.93404961,16.32409286,2836,146,120,13,400,40.60606003,12.73865414,13.50770855,13.53771973,13.54369926,87.01287842,101.2281647,101.6628265,101.7023163,101.7207336,0
2020-12-01 22:41,24.95013428,16.33498573,3914,129,143,22,400,41.81818008,11.90257263,12.66651726,12.73127079,12.74421692,81.20630646,94.53929901,94.98740387,95.03168488,95.05013275,0
2020-12-01 22:31,24.92600632,16.36474609,2968,139,129,32,400,43.9393959,12.20845985,12.90998554,12.91000271,12.90999413,83.46618652,97.05013275,97.43383789,97.46591187,97.48258209,0
2020-12-01 22:21,24.90723991,16.40386963,3782,116,129,25,400,40,13.12240124,13.98580742,14.07433319,14.09201908,89.48408508,104.2071609,104.7207565,104.7730255,104.7939377,0
2020-12-01 22:11,24.92332458,16.5350914,3414,121,143,67,400,41.21212006,11.94580841,12.67022991,12.70099449,12.70712948,81.59043884,94.92459106,95.33518982,95.37274933,95.3901062,0
2020-12-01 22:01,24.92332458,16.54759216,3624,131,129,75,400,40.30303192,11.80509663,12.56757355,12.63568211,12.64928722,80.53117371,93.7603302,94.209198,94.25389862,94.27231598,0
2020-12-01 21:41,24.94477272,16.56940651,3493,125,131,103,400,39.69696808,12.71034813,13.46589184,13.48628235,13.49035358,86.84440613,101.0149155,101.4376907,101.475174,101.4932327,0
2020-12-01 21:31,24.92332458,16.62416649,2994,100,131,42,400,38.78787994,13.16076565,13.99495983,14.05806065,14.07066822,89.81258392,104.5432358,105.0289841,105.0762482,105.096344,0
2020-12-01 21:01,24.90455818,16.79455757,3073,79,129,68,400,42.42424393,13.13408089,13.97313023,14.04139423,14.05503654,89.61667633,104.3247833,104.8156052,104.8638306,104.8840714,0
2020-12-01 20:51,24.94209099,16.87101746,3678,62,152,52,400,37.57575607,11.89134979,12.65186405,12.71435833,12.72685719,81.13546753,94.45285797,94.89802551,94.94181824,94.96017456,0
2020-12-01 20:41,24.8884716,17.0524559,3126,55,134,81,400,43.33333588,12.30826569,13.18789387,13.3274107,13.35530376,83.78525543,97.67288208,98.21918488,98.27957153,98.30108643,0
2020-12-01 20:31,24.83753395,17.21357155,3627,48,152,108,400,42.72727585,11.99775791,12.68981075,12.69195652,12.69237041,82.02011108,95.37255859,95.75209045,95.78403473,95.80049896,0
2020-12-01 20:21,24.81876755,17.45272827,3444,33,111,153,400,42.72727585,12.69717407,13.46318531,13.49266052,13.49854183,86.73067474,100.8990784,101.3318253,101.3711014,101.3894501,0
2020-12-01 20:01,24.70616722,18.04380798,3551,27,146,238,400,40.90908813,11.67511559,12.36149883,12.37406349,12.37656212,79.78716278,92.79499054,93.17628479,93.20947266,93.22585297,0
2020-12-01 19:51,24.67399406,18.06422806,3419,34,149,262,400,38.78787994,11.67440605,12.34920406,12.35242748,12.35305595,79.80664063,92.80078125,93.17137909,93.2026825,93.21874237,0
2020-12-01 19:41,24.69008064,18.0751152,3815,34,131,285,400,43.33333588,11.3804512,12.08381653,12.12382221,12.13181019,77.70114899,90.41901398,90.82241821,90.86035919,90.87725067,0
2020-12-01 19:21,24.6310997,17.84713554,3395,34,140,320,400,39.69696808,11.99206829,12.76909637,12.84027767,12.85450363,81.80143738,95.2428894,95.70114899,95.74695587,95.76573181,0
2020-12-01 19:11,24.49168968,17.54751396,3923,41,134,289,400,40.30303192,11.93313694,12.65150261,12.67795277,12.68322372,81.51502991,94.82913208,95.23440552,95.27105713,95.28826141,0
2020-12-01 19:01,24.46219826,17.02092743,3160,24,137,241,400,41.51515198,11.98950481,12.79908657,12.89673138,12.91625595,81.71499634,95.19013214,95.67856598,95.72968292,95.7493515,0
2020-12-01 18:51,24.59356499,16.18286705,3631,'-16,129,161,400,41.21212006,14.16973019,15.06895065,15.13775826,15.15151787,96.695755,112.5569229,113.0809174,113.1319656,113.1536407,0
2020-12-01 18:41,24.79463768,16.46358299,3181,12,149,207,400,41.21212006,13.50182819,14.41202068,14.52077198,14.54250717,92.02546692,107.1986465,107.7472992,107.8046188,107.8267288,0
2020-12-01 18:31,24.89919662,16.3351326,3100,33,120,383,400,39.39393997,13.30171585,14.16765118,14.24989033,14.26633167,90.72639465,105.6402969,106.1523514,106.2038269,106.2247696,0
2020-12-01 17:41,25.4112606,16.67897606,'-1970,'-21,140,168,400,45.15151596,9.941921234,10.51339531,10.51355934,10.513587,67.97003174,79.03227997,79.34493256,79.37107849,79.38466644,0
2020-12-01 17:21,25.71153069,17.43589592,'-2194,'-47,126,351,400,46.36363602,9.226574898,9.756753922,9.756767273,9.756760597,63.07978058,73.34588623,73.63587189,73.66011047,73.6727066,0
2020-12-01 17:01,25.90456009,20.32894135,'-2423,'-4,137,486,731,47.57575989,8.232610703,8.77820015,8.836901665,8.848638535,56.13145065,65.37264252,65.69849396,65.73191833,65.74514008,0
2020-12-01 16:51,25.87506866,20.23217583,'-2275,'-22,164,525,816,47.27272797,7.592016697,8.028271675,8.028282166,8.028276443,51.90472031,60.35210419,60.59071732,60.61066055,60.6210289,0
2020-12-01 16:41,25.89383507,20.21023369,'-2608,'-33,140,495,652,46.96969986,7.656271935,8.149756432,8.1930933,8.201753616,52.23118591,60.80989075,61.10005188,61.12887955,61.14080048,0
2020-12-01 16:31,25.93941307,19.99289131,'-2757,'-30,134,470,616,47.87879181,8.768687248,9.290184021,9.304456711,9.307308197,59.91217041,69.68849182,69.98040009,70.00629425,70.01875305,0
2020-12-01 16:11,26.01447868,19.82388496,'-2430,'-59,146,495,582,45.15151596,9.12473011,9.696907043,9.735644341,9.743384361,62.28264236,72.48889923,72.81996155,72.85171509,72.86547852,0
2020-12-01 16:01,26.16729546,19.5843029,'-2795,'-56,143,499,569,48.48484802,9.467206955,10.06794739,10.11387444,10.1230545,64.60535431,75.2026062,75.55264282,75.58673859,75.60122681,0
2020-12-01 15:51,26.31206703,19.27445793,'-2700,'-66,137,494,570,45.45454407,10.68362522,11.29753017,11.29754543,11.2975378,73.0412674,84.92858124,85.26436615,85.29243469,85.30702209,0
2020-12-01 15:41,26.22359467,19.23257828,'-2499,'-77,137,380,418,45.45454407,10.7803812,11.458498,11.50597572,11.51545429,73.57915497,85.63967896,86.03275299,86.07061005,86.08694458,0
2020-12-01 15:31,26.1163559,19.18919754,'-2271,'-106,134,382,429,45.75757599,10.86116314,11.50307369,11.51749897,11.52037048,74.21753693,86.32228088,86.68011475,86.71154785,86.72686768,0
2020-12-01 15:21,25.98230743,19.3162117,'-2223,'-117,167,419,467,45.15151596,11.79010391,12.50228596,12.53038788,12.53599548,80.5328598,93.69008636,94.09275818,94.12936401,94.14642334,0
2020-12-01 15:01,25.83485413,18.824543,'-2259,'-128,173,457,520,42.12121582,12.34591675,13.07993507,13.09984398,13.10382366,84.35411835,98.11847687,98.52926636,98.56569672,98.58322906,0
2020-12-01 14:51,25.88311195,17.52129936,'-2614,'-182,134,344,400,46.0606041,13.13298416,13.88774681,13.88785648,13.88785648,89.78669739,104.3994446,104.8123245,104.8468323,104.8647919,0
2020-12-01 14:41,26.15925217,17.98290062,'-2462,'-154,146,449,400,48.48484802,13.26379395,14.02596188,14.02598,14.02597141,90.6812439,105.4394226,105.8563004,105.8911438,105.909256,0
2020-12-01 14:21,26.10027122,19.21581268,'-2609,'-35,146,876,904,48.18181992,11.12083912,11.82669163,11.88079453,11.89160061,75.88955688,88.33802032,88.74936676,88.7894516,88.80647278,0
2020-12-01 14:11,25.9608593,18.89443016,'-2720,'-21,161,1273,1102,45.75757599,12.97266102,13.73576927,13.75008011,13.75293636,88.65359497,103.1075821,103.531662,103.5686111,103.5868149,0
2020-12-01 14:01,25.94745445,18.55855179,'-2185,'-3,158,423,577,44.24242401,12.58721161,13.38341522,13.44243717,13.45423412,85.90194702,99.98880005,100.4518585,100.4967957,100.5159836,0
2020-12-01 13:51,25.85898399,18.16823006,'-2348,17,137,419,550,46.96969986,13.16733456,13.92395973,13.92397785,13.92396832,90.02177429,104.6726227,105.0864716,105.1210632,105.1390381,0
2020-12-01 13:41,25.56407738,17.35822678,'-1786,'-8,140,360,486,44.24242401,12.67031193,13.44566441,13.48395252,13.49159622,86.524086,100.6747665,101.1167374,101.1577148,101.1763077,0
2020-12-01 13:31,25.62305832,16.94553947,'-1918,'-37,134,323,406,45.75757599,15.10432053,15.9792881,15.98500252,15.98612881,103.2496262,120.0635529,120.5448074,120.5856171,120.6064529,0
2020-12-01 13:11,25.93673134,17.68050003,'-2079,'-44,158,359,428,48.78787994,14.46101952,15.40904522,15.50380898,15.52274036,98.61965179,114.8407669,115.4035721,115.4606094,115.4835587,0
2020-12-01 12:52,25.90992165,19.06646919,'-2333,'-3,117,421,603,47.87879181,12.25635147,12.9607172,12.96080112,12.96080112,83.79341888,97.43074799,97.81604767,97.84825897,97.86499786,0
2020-12-01 12:42,25.92064476,19.35235977,'-2439,8,152,424,536,47.27272797,13.20494843,14.11806011,14.24296951,14.26793289,89.95368195,104.8188553,105.3766403,105.4364395,105.4586868,0
2020-12-01 12:32,25.91796494,19.31018257,'-2111,2,152,437,591,43.03030396,12.39444542,13.11972618,13.13031006,13.1324234,84.71018982,98.51567078,98.91732025,98.95201111,98.96929169,0
2020-12-01 12:22,25.95281792,19.25225258,'-2344,'-7,137,357,506,49.09091187,12.62634182,13.39375687,13.42765999,13.43442345,86.2348938,100.3305969,100.7661743,100.8061523,100.8245468,0
2020-12-01 12:12,26.03056526,19.31448364,'-2514,'-9,140,350,488,43.9393959,12.9905901,13.73705864,13.73707676,13.73706818,88.81341553,103.2676086,103.6759033,103.7100296,103.7277679,0
2020-12-01 12:02,26.10027122,19.29393196,'-2609,'-12,137,331,471,47.57575989,13.2951231,14.05909061,14.05910873,14.05910015,90.89542389,105.6884689,106.1063309,106.1412506,106.1594086,0
2020-12-01 11:52,26.04665184,19.33786392,'-2498,2,146,321,469,43.9393959,13.38138199,14.2122612,14.26241207,14.27242374,91.354599,106.3128433,106.7907333,106.8359604,106.8559341,0
2020-12-01 11:42,25.97158432,19.50530052,'-2503,10,134,345,500,49.09091187,12.57871914,13.30152035,13.30153847,13.30152893,85.99755096,99.99347687,100.3888245,100.4218674,100.4390411,0
2020-12-01 11:32,25.92868805,19.49920082,'-2021,39,155,371,515,47.87879181,13.62730122,14.45096779,14.48385334,14.49040985,93.08087158,108.288887,108.7547531,108.7971649,108.8168945,0
2020-12-01 11:22,25.84557915,19.61823463,'-1914,35,152,404,546,45.75757599,13.78033829,14.63539314,14.68656445,14.6967802,94.07950592,109.4830551,109.9746475,110.0211258,110.0416794,0
2020-12-01 10:52,25.27721214,19.68584824,3618,94,155,392,593,44.24242401,14.18464279,15.00240326,15.00459671,15.00502682,96.97119904,112.7569656,113.2052765,113.2429657,113.262413,0
2020-12-01 10:42,25.01447868,19.46486664,4279,96,161,365,612,43.33333588,13.64534092,14.52812958,14.60802174,14.62398338,93.08177185,108.3747787,108.8949585,108.9468689,108.9681931,0
2020-12-01 10:32,24.95817757,19.18377495,3965,99,134,330,589,43.33333588,15.19295025,16.15593529,16.2287693,16.24331284,103.6807938,120.6860275,121.2467575,121.3013153,121.3245163,0
2020-12-01 10:22,24.8884716,18.47140884,3733,86,161,208,437,43.33333588,16.53323174,17.60706329,17.70727539,17.72731018,112.7726517,131.3069763,131.9411316,132.004715,132.0306702,0
2020-12-01 10:12,24.80000114,18.61703682,3470,71,155,208,453,45.45454407,17.15375519,18.40407944,18.61825562,18.66109085,116.7182236,136.1003876,136.8843079,136.9724274,137.0030975,0
2020-12-01 10:02,24.7865963,19.01245689,3576,76,146,262,554,47.87879181,18.46337318,19.55629921,19.58221054,19.58736038,126.1620712,146.7413788,147.3512726,147.4049683,147.431076,0
2020-12-01 9:42,24.58016014,19.10848618,3870,98,131,224,408,39.39393997,16.32248878,17.33916473,17.40291786,17.41566086,111.4268112,129.6763,130.2621613,130.3178558,130.3423004,0
2020-12-01 9:32,24.46487999,19.06980705,3979,98,158,280,470,40.30303192,16.49261475,17.47387314,17.50104904,17.50645638,112.6851654,131.0734558,131.6228485,131.6716309,131.6950684,0
2020-12-01 9:12,24.38981247,18.52618408,3953,77,158,116,400,42.42424393,14.69792747,15.55213833,15.55996132,15.5615139,100.465744,116.8303909,117.3012619,117.3414459,117.3617783,0
2020-12-01 8:52,24.44879341,18.52755356,3476,54,155,76,400,45.15151596,15.15015411,16.26289749,16.45891762,16.49811745,103.0673752,120.1951141,120.8953247,120.9745178,121.0018311,0
2020-12-01 8:42,24.62037468,18.91300011,3473,48,152,117,400,43.9393959,15.42692566,16.40056992,16.47113991,16.48522568,105.2863159,122.5487518,123.1142731,123.1689758,123.192421,0
2020-12-01 8:32,24.7142086,19.01113892,3629,73,149,257,400,43.03030396,15.85324097,16.76472282,16.76515961,16.7652359,108.3835526,126.0234909,126.5222397,126.5639725,126.5856323,0
2020-12-01 8:22,24.86166191,18.95907021,3547,60,123,668,801,45.45454407,15.71673489,16.70694351,16.77745056,16.79154205,107.2678299,124.8526382,125.4271774,125.4826431,125.5064926,0
2020-12-01 8:12,25.00375366,20.23843575,3623,101,140,205,400,41.51515198,13.2369318,13.99755573,13.99757385,13.99756432,90.49758911,105.2258835,105.6419144,105.6766891,105.6947632,0
2020-12-01 8:02,24.98498726,19.47903252,3519,162,152,176,400,43.9393959,13.79853153,14.71418285,14.81354332,14.83341503,94.07839203,109.5687408,110.1159897,110.1722031,110.1944122,0
2020-12-01 7:52,24.93404961,18.18840981,3046,68,164,150,400,43.9393959,13.43883991,14.42214775,14.59298801,14.62715816,91.4331131,106.6219635,107.2396088,107.3092575,107.3333817,0
2020-12-01 7:32,24.96890068,18.70086288,3938,40,143,156,400,41.21212006,11.99785519,12.70035839,12.71096039,12.71307278,81.99876404,95.36299133,95.75218964,95.78582764,95.80256653,0
2020-12-01 7:22,24.98498726,18.84457779,3071,51,134,169,400,45.75757599,12.11801434,12.88434792,12.94102669,12.9523592,82.70027924,96.26181793,96.7074585,96.75067902,96.76914978,0
2020-12-01 7:12,24.94209099,19.10881996,3072,37,137,194,400,46.36363602,11.96570206,12.67955494,12.70084095,12.70508575,81.75112915,95.09432983,95.49472046,95.53043365,95.54749298,0
2020-12-01 7:02,24.97158241,19.32437134,3151,41,117,225,400,44.54545593,10.78000832,11.39958477,11.39970398,11.39971924,73.69993591,85.69464111,86.03357697,86.06192017,86.07663727,0
2020-12-01 6:52,24.98766899,19.36963463,3491,39,161,234,400,46.96969986,12.24811459,13.01641083,13.06861973,13.0790596,83.60136414,97.30150604,97.74612427,97.78879547,97.80728912,0
2020-12-01 6:42,25.09222603,19.85370255,3699,35,131,305,400,47.57575989,11.96465683,12.65217304,12.65218925,12.65218163,81.79936218,95.11203766,95.48808289,95.51951599,95.53585815,0
2020-12-01 6:32,25.07345963,19.96627998,3620,50,120,312,400,45.45454407,10.98581982,11.61709023,11.61710548,11.61709785,75.1072998,87.33085632,87.67613983,87.7049942,87.72000122,0
2020-12-01 6:22,25.1994648,19.94551849,3252,46,143,317,400,44.24242401,12.15721703,12.85694885,12.85789776,12.85807419,83.11341858,96.64163208,97.0247879,97.05692291,97.07355499,0
2020-12-01 6:12,25.17265511,19.95655251,3986,49,126,311,400,44.84848404,10.93248272,11.56085968,11.56101036,11.56103325,74.74229431,86.90667725,87.25045013,87.27919769,87.29413605,0
2020-12-01 6:02,25.26112747,19.97811508,3251,42,131,309,400,46.36363602,12.28050327,12.99085617,12.99466324,12.99540901,83.94885254,97.61819458,98.00850677,98.04151917,98.0584259,0
2020-12-01 5:52,25.25040245,20.02972031,'-2445,52,158,318,400,46.96969986,12.19305134,12.90919876,12.92177391,12.92427444,83.32814026,96.91227722,97.30986023,97.34440613,97.36148834,0
2020-12-01 5:42,25.25576591,20.02970123,'-2345,55,137,320,400,46.96969986,12.1417799,12.83947372,12.83948994,12.83948231,83.01030731,96.52005768,96.90167236,96.93357086,96.95014954,0
2020-12-01 5:32,25.24504089,20.0313015,'-2679,67,137,324,400,45.15151596,11.27483368,12.18969345,12.40578365,12.44899273,76.52051544,89.36402893,89.96537781,90.03843689,90.06113434,0
2020-12-01 5:22,25.2638073,20.06873703,'-2271,57,140,313,400,44.84848404,11.91919518,12.60411453,12.60413933,12.60413933,81.48853302,94.75062561,95.12526703,95.15657806,95.17285919,0
2020-12-01 5:12,25.25576591,20.06095314,'-1862,55,137,319,400,43.9393959,11.986619,12.84509087,12.98244095,13.00991154,81.59186554,95.11862183,95.65235138,95.71144867,95.73246002,0
